date,variable,last,day,year,date20
2021-12-05,euroSuper95,1.426,339,2021,2020-12-05
2021-12-05,gasOil,1.407,339,2021,2020-12-05
2021-12-06,euroSuper95,1.405,340,2021,2020-12-06
2021-12-06,gasOil,1.392,340,2021,2020-12-06
2021-12-07,euroSuper95,1.405,341,2021,2020-12-07
2021-12-07,gasOil,1.392,341,2021,2020-12-07
2021-12-08,euroSuper95,1.405,342,2021,2020-12-08
2021-12-08,gasOil,1.392,342,2021,2020-12-08
2021-12-09,euroSuper95,1.405,343,2021,2020-12-09
2021-12-09,gasOil,1.392,343,2021,2020-12-09
2021-12-10,euroSuper95,1.405,344,2021,2020-12-10
2021-12-10,gasOil,1.392,344,2021,2020-12-10
2021-12-11,euroSuper95,1.405,345,2021,2020-12-11
2021-12-11,gasOil,1.392,345,2021,2020-12-11
2021-12-12,euroSuper95,1.405,346,2021,2020-12-12
2021-12-12,gasOil,1.392,346,2021,2020-12-12
2021-12-13,euroSuper95,1.397,347,2021,2020-12-13
2021-12-13,gasOil,1.388,347,2021,2020-12-13
2021-12-14,euroSuper95,1.397,348,2021,2020-12-14
2021-12-14,gasOil,1.388,348,2021,2020-12-14
2021-12-15,euroSuper95,1.397,349,2021,2020-12-15
2021-12-15,gasOil,1.388,349,2021,2020-12-15
2021-12-16,euroSuper95,1.397,350,2021,2020-12-16
2021-12-16,gasOil,1.388,350,2021,2020-12-16
2021-12-17,euroSuper95,1.397,351,2021,2020-12-17
2021-12-17,gasOil,1.388,351,2021,2020-12-17
2021-12-18,euroSuper95,1.397,352,2021,2020-12-18
2021-12-18,gasOil,1.388,352,2021,2020-12-18
2021-12-19,euroSuper95,1.397,353,2021,2020-12-19
2021-12-19,gasOil,1.388,353,2021,2020-12-19
2021-12-20,euroSuper95,1.398,354,2021,2020-12-20
2021-12-20,gasOil,1.389,354,2021,2020-12-20
2021-12-21,euroSuper95,1.398,355,2021,2020-12-21
2021-12-21,gasOil,1.389,355,2021,2020-12-21
2021-12-22,euroSuper95,1.398,356,2021,2020-12-22
2021-12-22,gasOil,1.389,356,2021,2020-12-22
2021-12-23,euroSuper95,1.398,357,2021,2020-12-23
2021-12-23,gasOil,1.389,357,2021,2020-12-23
2021-12-24,euroSuper95,1.398,358,2021,2020-12-24
2021-12-24,gasOil,1.389,358,2021,2020-12-24
2021-12-25,euroSuper95,1.398,359,2021,2020-12-25
2021-12-25,gasOil,1.389,359,2021,2020-12-25
2021-12-26,euroSuper95,1.398,360,2021,2020-12-26
2021-12-26,gasOil,1.389,360,2021,2020-12-26
2021-12-27,euroSuper95,1.398,361,2021,2020-12-27
2021-12-27,gasOil,1.389,361,2021,2020-12-27
2021-12-28,euroSuper95,1.398,362,2021,2020-12-28
2021-12-28,gasOil,1.389,362,2021,2020-12-28
2021-12-29,euroSuper95,1.398,363,2021,2020-12-29
2021-12-29,gasOil,1.389,363,2021,2020-12-29
2021-12-30,euroSuper95,1.398,364,2021,2020-12-30
2021-12-30,gasOil,1.389,364,2021,2020-12-30
2021-12-31,euroSuper95,1.398,365,2021,2020-12-31
2021-12-31,gasOil,1.389,365,2021,2020-12-31
2022-01-01,euroSuper95,1.398,1,2022,2020-01-01
2022-01-01,gasOil,1.389,1,2022,2020-01-01
2022-01-02,euroSuper95,1.398,2,2022,2020-01-02
2022-01-02,gasOil,1.389,2,2022,2020-01-02
2022-01-03,euroSuper95,1.395,3,2022,2020-01-03
2022-01-03,gasOil,1.38,3,2022,2020-01-03
2022-01-04,euroSuper95,1.395,4,2022,2020-01-04
2022-01-04,gasOil,1.38,4,2022,2020-01-04
2022-01-05,euroSuper95,1.395,5,2022,2020-01-05
2022-01-05,gasOil,1.38,5,2022,2020-01-05
2022-01-06,euroSuper95,1.395,6,2022,2020-01-06
2022-01-06,gasOil,1.38,6,2022,2020-01-06
2022-01-07,euroSuper95,1.395,7,2022,2020-01-07
2022-01-07,gasOil,1.38,7,2022,2020-01-07
2022-01-08,euroSuper95,1.395,8,2022,2020-01-08
2022-01-08,gasOil,1.38,8,2022,2020-01-08
2022-01-09,euroSuper95,1.395,9,2022,2020-01-09
2022-01-09,gasOil,1.38,9,2022,2020-01-09
2022-01-10,euroSuper95,1.406,10,2022,2020-01-10
2022-01-10,gasOil,1.395,10,2022,2020-01-10
2022-01-11,euroSuper95,1.406,11,2022,2020-01-11
2022-01-11,gasOil,1.395,11,2022,2020-01-11
2022-01-12,euroSuper95,1.406,12,2022,2020-01-12
2022-01-12,gasOil,1.395,12,2022,2020-01-12
2022-01-13,euroSuper95,1.406,13,2022,2020-01-13
2022-01-13,gasOil,1.395,13,2022,2020-01-13
2022-01-14,euroSuper95,1.406,14,2022,2020-01-14
2022-01-14,gasOil,1.395,14,2022,2020-01-14
2022-01-15,euroSuper95,1.406,15,2022,2020-01-15
2022-01-15,gasOil,1.395,15,2022,2020-01-15
2022-01-16,euroSuper95,1.406,16,2022,2020-01-16
2022-01-16,gasOil,1.395,16,2022,2020-01-16
2022-01-17,euroSuper95,1.418,17,2022,2020-01-17
2022-01-17,gasOil,1.408,17,2022,2020-01-17
2022-01-18,euroSuper95,1.418,18,2022,2020-01-18
2022-01-18,gasOil,1.408,18,2022,2020-01-18
2022-01-19,euroSuper95,1.418,19,2022,2020-01-19
2022-01-19,gasOil,1.408,19,2022,2020-01-19
2022-01-20,euroSuper95,1.418,20,2022,2020-01-20
2022-01-20,gasOil,1.408,20,2022,2020-01-20
2022-01-21,euroSuper95,1.418,21,2022,2020-01-21
2022-01-21,gasOil,1.408,21,2022,2020-01-21
2022-01-22,euroSuper95,1.418,22,2022,2020-01-22
2022-01-22,gasOil,1.408,22,2022,2020-01-22
2022-01-23,euroSuper95,1.418,23,2022,2020-01-23
2022-01-23,gasOil,1.408,23,2022,2020-01-23
2022-01-24,euroSuper95,1.427,24,2022,2020-01-24
2022-01-24,gasOil,1.418,24,2022,2020-01-24
2022-01-25,euroSuper95,1.427,25,2022,2020-01-25
2022-01-25,gasOil,1.418,25,2022,2020-01-25
2022-01-26,euroSuper95,1.427,26,2022,2020-01-26
2022-01-26,gasOil,1.418,26,2022,2020-01-26
2022-01-27,euroSuper95,1.427,27,2022,2020-01-27
2022-01-27,gasOil,1.418,27,2022,2020-01-27
2022-01-28,euroSuper95,1.427,28,2022,2020-01-28
2022-01-28,gasOil,1.418,28,2022,2020-01-28
2022-01-29,euroSuper95,1.427,29,2022,2020-01-29
2022-01-29,gasOil,1.418,29,2022,2020-01-29
2022-01-30,euroSuper95,1.427,30,2022,2020-01-30
2022-01-30,gasOil,1.418,30,2022,2020-01-30
2022-01-31,euroSuper95,1.439,31,2022,2020-01-31
2022-01-31,gasOil,1.43,31,2022,2020-01-31
2022-02-01,euroSuper95,1.439,32,2022,2020-02-01
2022-02-01,gasOil,1.43,32,2022,2020-02-01
2022-02-02,euroSuper95,1.439,33,2022,2020-02-02
2022-02-02,gasOil,1.43,33,2022,2020-02-02
2022-02-03,euroSuper95,1.439,34,2022,2020-02-03
2022-02-03,gasOil,1.43,34,2022,2020-02-03
2022-02-04,euroSuper95,1.439,35,2022,2020-02-04
2022-02-04,gasOil,1.43,35,2022,2020-02-04
2022-02-05,euroSuper95,1.439,36,2022,2020-02-05
2022-02-05,gasOil,1.43,36,2022,2020-02-05
2022-02-06,euroSuper95,1.439,37,2022,2020-02-06
2022-02-06,gasOil,1.43,37,2022,2020-02-06
2022-02-07,euroSuper95,1.453,38,2022,2020-02-07
2022-02-07,gasOil,1.441,38,2022,2020-02-07
2022-02-08,euroSuper95,1.453,39,2022,2020-02-08
2022-02-08,gasOil,1.441,39,2022,2020-02-08
2022-02-09,euroSuper95,1.453,40,2022,2020-02-09
2022-02-09,gasOil,1.441,40,2022,2020-02-09
2022-02-10,euroSuper95,1.453,41,2022,2020-02-10
2022-02-10,gasOil,1.441,41,2022,2020-02-10
2022-02-11,euroSuper95,1.453,42,2022,2020-02-11
2022-02-11,gasOil,1.441,42,2022,2020-02-11
2022-02-12,euroSuper95,1.453,43,2022,2020-02-12
2022-02-12,gasOil,1.441,43,2022,2020-02-12
2022-02-13,euroSuper95,1.453,44,2022,2020-02-13
2022-02-13,gasOil,1.441,44,2022,2020-02-13
2022-02-14,euroSuper95,1.47,45,2022,2020-02-14
2022-02-14,gasOil,1.457,45,2022,2020-02-14
2022-02-15,euroSuper95,1.47,46,2022,2020-02-15
2022-02-15,gasOil,1.457,46,2022,2020-02-15
2022-02-16,euroSuper95,1.47,47,2022,2020-02-16
2022-02-16,gasOil,1.457,47,2022,2020-02-16
2022-02-17,euroSuper95,1.47,48,2022,2020-02-17
2022-02-17,gasOil,1.457,48,2022,2020-02-17
2022-02-18,euroSuper95,1.47,49,2022,2020-02-18
2022-02-18,gasOil,1.457,49,2022,2020-02-18
2022-02-19,euroSuper95,1.47,50,2022,2020-02-19
2022-02-19,gasOil,1.457,50,2022,2020-02-19
2022-02-20,euroSuper95,1.47,51,2022,2020-02-20
2022-02-20,gasOil,1.457,51,2022,2020-02-20
2022-02-21,euroSuper95,1.478,52,2022,2020-02-21
2022-02-21,gasOil,1.464,52,2022,2020-02-21
2022-02-22,euroSuper95,1.478,53,2022,2020-02-22
2022-02-22,gasOil,1.464,53,2022,2020-02-22
2022-02-23,euroSuper95,1.478,54,2022,2020-02-23
2022-02-23,gasOil,1.464,54,2022,2020-02-23
2022-02-24,euroSuper95,1.478,55,2022,2020-02-24
2022-02-24,gasOil,1.464,55,2022,2020-02-24
2022-02-25,euroSuper95,1.478,56,2022,2020-02-25
2022-02-25,gasOil,1.464,56,2022,2020-02-25
2022-02-26,euroSuper95,1.478,57,2022,2020-02-26
2022-02-26,gasOil,1.464,57,2022,2020-02-26
2022-02-27,euroSuper95,1.478,58,2022,2020-02-27
2022-02-27,gasOil,1.464,58,2022,2020-02-27
2022-02-28,euroSuper95,1.528,59,2022,2020-02-28
2022-02-28,gasOil,1.52,59,2022,2020-02-28
2022-03-01,euroSuper95,1.528,60,2022,2020-03-01
2022-03-01,gasOil,1.52,60,2022,2020-03-01
2022-03-02,euroSuper95,1.528,61,2022,2020-03-02
2022-03-02,gasOil,1.52,61,2022,2020-03-02
2022-03-03,euroSuper95,1.528,62,2022,2020-03-03
2022-03-03,gasOil,1.52,62,2022,2020-03-03
2022-03-04,euroSuper95,1.528,63,2022,2020-03-04
2022-03-04,gasOil,1.52,63,2022,2020-03-04
2022-03-05,euroSuper95,1.528,64,2022,2020-03-05
2022-03-05,gasOil,1.52,64,2022,2020-03-05
2022-03-06,euroSuper95,1.528,65,2022,2020-03-06
2022-03-06,gasOil,1.52,65,2022,2020-03-06
2022-03-07,euroSuper95,1.691,66,2022,2020-03-07
2022-03-07,gasOil,1.719,66,2022,2020-03-07
2022-03-08,euroSuper95,1.691,67,2022,2020-03-08
2022-03-08,gasOil,1.719,67,2022,2020-03-08
2022-03-09,euroSuper95,1.691,68,2022,2020-03-09
2022-03-09,gasOil,1.719,68,2022,2020-03-09
2022-03-10,euroSuper95,1.691,69,2022,2020-03-10
2022-03-10,gasOil,1.719,69,2022,2020-03-10
2022-03-11,euroSuper95,1.691,70,2022,2020-03-11
2022-03-11,gasOil,1.719,70,2022,2020-03-11
2022-03-12,euroSuper95,1.691,71,2022,2020-03-12
2022-03-12,gasOil,1.719,71,2022,2020-03-12
2022-03-13,euroSuper95,1.691,72,2022,2020-03-13
2022-03-13,gasOil,1.719,72,2022,2020-03-13
2022-03-14,euroSuper95,1.987,73,2022,2020-03-14
2022-03-14,gasOil,2.023,73,2022,2020-03-14
2022-03-15,euroSuper95,1.987,74,2022,2020-03-15
2022-03-15,gasOil,2.023,74,2022,2020-03-15
2022-03-16,euroSuper95,1.987,75,2022,2020-03-16
2022-03-16,gasOil,2.023,75,2022,2020-03-16
2022-03-17,euroSuper95,1.987,76,2022,2020-03-17
2022-03-17,gasOil,2.023,76,2022,2020-03-17
2022-03-18,euroSuper95,1.987,77,2022,2020-03-18
2022-03-18,gasOil,2.023,77,2022,2020-03-18
2022-03-19,euroSuper95,1.987,78,2022,2020-03-19
2022-03-19,gasOil,2.023,78,2022,2020-03-19
2022-03-20,euroSuper95,1.987,79,2022,2020-03-20
2022-03-20,gasOil,2.023,79,2022,2020-03-20
2022-03-21,euroSuper95,1.738,80,2022,2020-03-21
2022-03-21,gasOil,1.828,80,2022,2020-03-21
2022-03-22,euroSuper95,1.738,81,2022,2020-03-22
2022-03-22,gasOil,1.828,81,2022,2020-03-22
2022-03-23,euroSuper95,1.738,82,2022,2020-03-23
2022-03-23,gasOil,1.828,82,2022,2020-03-23
2022-03-24,euroSuper95,1.738,83,2022,2020-03-24
2022-03-24,gasOil,1.828,83,2022,2020-03-24
2022-03-25,euroSuper95,1.738,84,2022,2020-03-25
2022-03-25,gasOil,1.828,84,2022,2020-03-25
2022-03-26,euroSuper95,1.738,85,2022,2020-03-26
2022-03-26,gasOil,1.828,85,2022,2020-03-26
2022-03-27,euroSuper95,1.738,86,2022,2020-03-27
2022-03-27,gasOil,1.828,86,2022,2020-03-27
2022-03-28,euroSuper95,1.756,87,2022,2020-03-28
2022-03-28,gasOil,1.898,87,2022,2020-03-28
2022-03-29,euroSuper95,1.756,88,2022,2020-03-29
2022-03-29,gasOil,1.898,88,2022,2020-03-29
2022-03-30,euroSuper95,1.756,89,2022,2020-03-30
2022-03-30,gasOil,1.898,89,2022,2020-03-30
2022-03-31,euroSuper95,1.756,90,2022,2020-03-31
2022-03-31,gasOil,1.898,90,2022,2020-03-31
2022-04-01,euroSuper95,1.756,91,2022,2020-04-01
2022-04-01,gasOil,1.898,91,2022,2020-04-01
2022-04-02,euroSuper95,1.756,92,2022,2020-04-02
2022-04-02,gasOil,1.898,92,2022,2020-04-02
2022-04-03,euroSuper95,1.756,93,2022,2020-04-03
2022-04-03,gasOil,1.898,93,2022,2020-04-03
2022-04-04,euroSuper95,1.716,94,2022,2020-04-04
2022-04-04,gasOil,1.843,94,2022,2020-04-04
2022-04-05,euroSuper95,1.716,95,2022,2020-04-05
2022-04-05,gasOil,1.843,95,2022,2020-04-05
2022-04-06,euroSuper95,1.716,96,2022,2020-04-06
2022-04-06,gasOil,1.843,96,2022,2020-04-06
2022-04-07,euroSuper95,1.716,97,2022,2020-04-07
2022-04-07,gasOil,1.843,97,2022,2020-04-07
2022-04-08,euroSuper95,1.716,98,2022,2020-04-08
2022-04-08,gasOil,1.843,98,2022,2020-04-08
2022-04-09,euroSuper95,1.716,99,2022,2020-04-09
2022-04-09,gasOil,1.843,99,2022,2020-04-09
2022-04-10,euroSuper95,1.716,100,2022,2020-04-10
2022-04-10,gasOil,1.843,100,2022,2020-04-10
2022-04-11,euroSuper95,1.689,101,2022,2020-04-11
2022-04-11,gasOil,1.797,101,2022,2020-04-11
2022-04-12,euroSuper95,1.689,102,2022,2020-04-12
2022-04-12,gasOil,1.797,102,2022,2020-04-12
2022-04-13,euroSuper95,1.689,103,2022,2020-04-13
2022-04-13,gasOil,1.797,103,2022,2020-04-13
2022-04-14,euroSuper95,1.689,104,2022,2020-04-14
2022-04-14,gasOil,1.797,104,2022,2020-04-14
2022-04-15,euroSuper95,1.689,105,2022,2020-04-15
2022-04-15,gasOil,1.797,105,2022,2020-04-15
2022-04-16,euroSuper95,1.689,106,2022,2020-04-16
2022-04-16,gasOil,1.797,106,2022,2020-04-16
2022-04-17,euroSuper95,1.689,107,2022,2020-04-17
2022-04-17,gasOil,1.797,107,2022,2020-04-17
2022-04-18,euroSuper95,1.689,108,2022,2020-04-18
2022-04-18,gasOil,1.797,108,2022,2020-04-18
2022-04-19,euroSuper95,1.689,109,2022,2020-04-19
2022-04-19,gasOil,1.797,109,2022,2020-04-19
2022-04-20,euroSuper95,1.689,110,2022,2020-04-20
2022-04-20,gasOil,1.797,110,2022,2020-04-20
2022-04-21,euroSuper95,1.689,111,2022,2020-04-21
2022-04-21,gasOil,1.797,111,2022,2020-04-21
2022-04-22,euroSuper95,1.689,112,2022,2020-04-22
2022-04-22,gasOil,1.797,112,2022,2020-04-22
2022-04-23,euroSuper95,1.689,113,2022,2020-04-23
2022-04-23,gasOil,1.797,113,2022,2020-04-23
2022-04-24,euroSuper95,1.689,114,2022,2020-04-24
2022-04-24,gasOil,1.797,114,2022,2020-04-24
2022-04-25,euroSuper95,1.719,115,2022,2020-04-25
2022-04-25,gasOil,1.832,115,2022,2020-04-25
2022-04-26,euroSuper95,1.719,116,2022,2020-04-26
2022-04-26,gasOil,1.832,116,2022,2020-04-26
2022-04-27,euroSuper95,1.719,117,2022,2020-04-27
2022-04-27,gasOil,1.832,117,2022,2020-04-27
2022-04-28,euroSuper95,1.719,118,2022,2020-04-28
2022-04-28,gasOil,1.832,118,2022,2020-04-28
2022-04-29,euroSuper95,1.719,119,2022,2020-04-29
2022-04-29,gasOil,1.832,119,2022,2020-04-29
2022-04-30,euroSuper95,1.719,120,2022,2020-04-30
2022-04-30,gasOil,1.832,120,2022,2020-04-30
2022-05-01,euroSuper95,1.719,121,2022,2020-05-01
2022-05-01,gasOil,1.832,121,2022,2020-05-01
2022-05-02,euroSuper95,1.732,122,2022,2020-05-02
2022-05-02,gasOil,1.859,122,2022,2020-05-02
2022-05-03,euroSuper95,1.732,123,2022,2020-05-03
2022-05-03,gasOil,1.859,123,2022,2020-05-03
2022-05-04,euroSuper95,1.732,124,2022,2020-05-04
2022-05-04,gasOil,1.859,124,2022,2020-05-04
2022-05-05,euroSuper95,1.732,125,2022,2020-05-05
2022-05-05,gasOil,1.859,125,2022,2020-05-05
2022-05-06,euroSuper95,1.732,126,2022,2020-05-06
2022-05-06,gasOil,1.859,126,2022,2020-05-06
2022-05-07,euroSuper95,1.732,127,2022,2020-05-07
2022-05-07,gasOil,1.859,127,2022,2020-05-07
2022-05-08,euroSuper95,1.732,128,2022,2020-05-08
2022-05-08,gasOil,1.859,128,2022,2020-05-08
2022-05-09,euroSuper95,1.755,129,2022,2020-05-09
2022-05-09,gasOil,1.875,129,2022,2020-05-09
2022-05-10,euroSuper95,1.755,130,2022,2020-05-10
2022-05-10,gasOil,1.875,130,2022,2020-05-10
2022-05-11,euroSuper95,1.755,131,2022,2020-05-11
2022-05-11,gasOil,1.875,131,2022,2020-05-11
2022-05-12,euroSuper95,1.755,132,2022,2020-05-12
2022-05-12,gasOil,1.875,132,2022,2020-05-12
2022-05-13,euroSuper95,1.755,133,2022,2020-05-13
2022-05-13,gasOil,1.875,133,2022,2020-05-13
2022-05-14,euroSuper95,1.755,134,2022,2020-05-14
2022-05-14,gasOil,1.875,134,2022,2020-05-14
2022-05-15,euroSuper95,1.755,135,2022,2020-05-15
2022-05-15,gasOil,1.875,135,2022,2020-05-15
2022-05-16,euroSuper95,1.774,136,2022,2020-05-16
2022-05-16,gasOil,1.858,136,2022,2020-05-16
2022-05-17,euroSuper95,1.774,137,2022,2020-05-17
2022-05-17,gasOil,1.858,137,2022,2020-05-17
2022-05-18,euroSuper95,1.774,138,2022,2020-05-18
2022-05-18,gasOil,1.858,138,2022,2020-05-18
2022-05-19,euroSuper95,1.774,139,2022,2020-05-19
2022-05-19,gasOil,1.858,139,2022,2020-05-19
2022-05-20,euroSuper95,1.774,140,2022,2020-05-20
2022-05-20,gasOil,1.858,140,2022,2020-05-20
2022-05-21,euroSuper95,1.774,141,2022,2020-05-21
2022-05-21,gasOil,1.858,141,2022,2020-05-21
2022-05-22,euroSuper95,1.774,142,2022,2020-05-22
2022-05-22,gasOil,1.858,142,2022,2020-05-22
2022-05-23,euroSuper95,1.808,143,2022,2020-05-23
2022-05-23,gasOil,1.839,143,2022,2020-05-23
2022-05-24,euroSuper95,1.808,144,2022,2020-05-24
2022-05-24,gasOil,1.839,144,2022,2020-05-24
2022-05-25,euroSuper95,1.808,145,2022,2020-05-25
2022-05-25,gasOil,1.839,145,2022,2020-05-25
2022-05-26,euroSuper95,1.808,146,2022,2020-05-26
2022-05-26,gasOil,1.839,146,2022,2020-05-26
2022-05-27,euroSuper95,1.808,147,2022,2020-05-27
2022-05-27,gasOil,1.839,147,2022,2020-05-27
2022-05-28,euroSuper95,1.808,148,2022,2020-05-28
2022-05-28,gasOil,1.839,148,2022,2020-05-28
2022-05-29,euroSuper95,1.808,149,2022,2020-05-29
2022-05-29,gasOil,1.839,149,2022,2020-05-29
2022-05-30,euroSuper95,1.826,150,2022,2020-05-30
2022-05-30,gasOil,1.826,150,2022,2020-05-30
2022-05-31,euroSuper95,1.826,151,2022,2020-05-31
2022-05-31,gasOil,1.826,151,2022,2020-05-31
2022-06-01,euroSuper95,1.826,152,2022,2020-06-01
2022-06-01,gasOil,1.826,152,2022,2020-06-01
2022-06-02,euroSuper95,1.826,153,2022,2020-06-02
2022-06-02,gasOil,1.826,153,2022,2020-06-02
2022-06-03,euroSuper95,1.826,154,2022,2020-06-03
2022-06-03,gasOil,1.826,154,2022,2020-06-03
2022-06-04,euroSuper95,1.826,155,2022,2020-06-04
2022-06-04,gasOil,1.826,155,2022,2020-06-04
2022-06-05,euroSuper95,1.826,156,2022,2020-06-05
2022-06-05,gasOil,1.826,156,2022,2020-06-05
2022-06-06,euroSuper95,1.988,157,2022,2020-06-06
2022-06-06,gasOil,1.923,157,2022,2020-06-06
2022-06-07,euroSuper95,1.988,158,2022,2020-06-07
2022-06-07,gasOil,1.923,158,2022,2020-06-07
2022-06-08,euroSuper95,1.988,159,2022,2020-06-08
2022-06-08,gasOil,1.923,159,2022,2020-06-08
2022-06-09,euroSuper95,1.988,160,2022,2020-06-09
2022-06-09,gasOil,1.923,160,2022,2020-06-09
2022-06-10,euroSuper95,1.988,161,2022,2020-06-10
2022-06-10,gasOil,1.923,161,2022,2020-06-10
2022-06-11,euroSuper95,1.988,162,2022,2020-06-11
2022-06-11,gasOil,1.923,162,2022,2020-06-11
2022-06-12,euroSuper95,1.988,163,2022,2020-06-12
2022-06-12,gasOil,1.923,163,2022,2020-06-12
2022-06-13,euroSuper95,2.048,164,2022,2020-06-13
2022-06-13,gasOil,2.023,164,2022,2020-06-13
2022-06-14,euroSuper95,2.048,165,2022,2020-06-14
2022-06-14,gasOil,2.023,165,2022,2020-06-14
2022-06-15,euroSuper95,2.048,166,2022,2020-06-15
2022-06-15,gasOil,2.023,166,2022,2020-06-15
2022-06-16,euroSuper95,2.048,167,2022,2020-06-16
2022-06-16,gasOil,2.023,167,2022,2020-06-16
2022-06-17,euroSuper95,2.048,168,2022,2020-06-17
2022-06-17,gasOil,2.023,168,2022,2020-06-17
2022-06-18,euroSuper95,2.048,169,2022,2020-06-18
2022-06-18,gasOil,2.023,169,2022,2020-06-18
2022-06-19,euroSuper95,2.048,170,2022,2020-06-19
2022-06-19,gasOil,2.023,170,2022,2020-06-19
2022-06-20,euroSuper95,2.089,171,2022,2020-06-20
2022-06-20,gasOil,2.069,171,2022,2020-06-20
2022-06-21,euroSuper95,2.089,172,2022,2020-06-21
2022-06-21,gasOil,2.069,172,2022,2020-06-21
2022-06-22,euroSuper95,2.089,173,2022,2020-06-22
2022-06-22,gasOil,2.069,173,2022,2020-06-22
2022-06-23,euroSuper95,2.089,174,2022,2020-06-23
2022-06-23,gasOil,2.069,174,2022,2020-06-23
2022-06-24,euroSuper95,2.089,175,2022,2020-06-24
2022-06-24,gasOil,2.069,175,2022,2020-06-24
2022-06-25,euroSuper95,2.089,176,2022,2020-06-25
2022-06-25,gasOil,2.069,176,2022,2020-06-25
2022-06-26,euroSuper95,2.089,177,2022,2020-06-26
2022-06-26,gasOil,2.069,177,2022,2020-06-26
2022-06-27,euroSuper95,2.102,178,2022,2020-06-27
2022-06-27,gasOil,2.079,178,2022,2020-06-27
2022-06-28,euroSuper95,2.102,179,2022,2020-06-28
2022-06-28,gasOil,2.079,179,2022,2020-06-28
2022-06-29,euroSuper95,2.102,180,2022,2020-06-29
2022-06-29,gasOil,2.079,180,2022,2020-06-29
2022-06-30,euroSuper95,2.102,181,2022,2020-06-30
2022-06-30,gasOil,2.079,181,2022,2020-06-30
2022-07-01,euroSuper95,2.102,182,2022,2020-07-01
2022-07-01,gasOil,2.079,182,2022,2020-07-01
2022-07-02,euroSuper95,2.102,183,2022,2020-07-02
2022-07-02,gasOil,2.079,183,2022,2020-07-02
2022-07-03,euroSuper95,2.102,184,2022,2020-07-03
2022-07-03,gasOil,2.079,184,2022,2020-07-03
2022-07-04,euroSuper95,2.086,185,2022,2020-07-04
2022-07-04,gasOil,2.072,185,2022,2020-07-04
2022-07-05,euroSuper95,2.086,186,2022,2020-07-05
2022-07-05,gasOil,2.072,186,2022,2020-07-05
2022-07-06,euroSuper95,2.086,187,2022,2020-07-06
2022-07-06,gasOil,2.072,187,2022,2020-07-06
2022-07-07,euroSuper95,2.086,188,2022,2020-07-07
2022-07-07,gasOil,2.072,188,2022,2020-07-07
2022-07-08,euroSuper95,2.086,189,2022,2020-07-08
2022-07-08,gasOil,2.072,189,2022,2020-07-08
2022-07-09,euroSuper95,2.086,190,2022,2020-07-09
2022-07-09,gasOil,2.072,190,2022,2020-07-09
2022-07-10,euroSuper95,2.086,191,2022,2020-07-10
2022-07-10,gasOil,2.072,191,2022,2020-07-10
2022-07-11,euroSuper95,2.1,192,2022,2020-07-11
2022-07-11,gasOil,2.092,192,2022,2020-07-11
2022-07-12,euroSuper95,2.1,193,2022,2020-07-12
2022-07-12,gasOil,2.092,193,2022,2020-07-12
2022-07-13,euroSuper95,2.1,194,2022,2020-07-13
2022-07-13,gasOil,2.092,194,2022,2020-07-13
2022-07-14,euroSuper95,2.1,195,2022,2020-07-14
2022-07-14,gasOil,2.092,195,2022,2020-07-14
2022-07-15,euroSuper95,2.1,196,2022,2020-07-15
2022-07-15,gasOil,2.092,196,2022,2020-07-15
2022-07-16,euroSuper95,2.1,197,2022,2020-07-16
2022-07-16,gasOil,2.092,197,2022,2020-07-16
2022-07-17,euroSuper95,2.1,198,2022,2020-07-17
2022-07-17,gasOil,2.092,198,2022,2020-07-17
2022-07-18,euroSuper95,2.04,199,2022,2020-07-18
2022-07-18,gasOil,2.036,199,2022,2020-07-18
2022-07-19,euroSuper95,2.04,200,2022,2020-07-19
2022-07-19,gasOil,2.036,200,2022,2020-07-19
2022-07-20,euroSuper95,2.04,201,2022,2020-07-20
2022-07-20,gasOil,2.036,201,2022,2020-07-20
2022-07-21,euroSuper95,2.04,202,2022,2020-07-21
2022-07-21,gasOil,2.036,202,2022,2020-07-21
2022-07-22,euroSuper95,2.04,203,2022,2020-07-22
2022-07-22,gasOil,2.036,203,2022,2020-07-22
2022-07-23,euroSuper95,2.04,204,2022,2020-07-23
2022-07-23,gasOil,2.036,204,2022,2020-07-23
2022-07-24,euroSuper95,2.04,205,2022,2020-07-24
2022-07-24,gasOil,2.036,205,2022,2020-07-24
2022-07-25,euroSuper95,1.996,206,2022,2020-07-25
2022-07-25,gasOil,2.01,206,2022,2020-07-25
2022-07-26,euroSuper95,1.996,207,2022,2020-07-26
2022-07-26,gasOil,2.01,207,2022,2020-07-26
2022-07-27,euroSuper95,1.996,208,2022,2020-07-27
2022-07-27,gasOil,2.01,208,2022,2020-07-27
2022-07-28,euroSuper95,1.996,209,2022,2020-07-28
2022-07-28,gasOil,2.01,209,2022,2020-07-28
2022-07-29,euroSuper95,1.996,210,2022,2020-07-29
2022-07-29,gasOil,2.01,210,2022,2020-07-29
2022-07-30,euroSuper95,1.996,211,2022,2020-07-30
2022-07-30,gasOil,2.01,211,2022,2020-07-30
2022-07-31,euroSuper95,1.996,212,2022,2020-07-31
2022-07-31,gasOil,2.01,212,2022,2020-07-31
2022-08-01,euroSuper95,1.964,213,2022,2020-08-01
2022-08-01,gasOil,1.976,213,2022,2020-08-01
2022-08-02,euroSuper95,1.964,214,2022,2020-08-02
2022-08-02,gasOil,1.976,214,2022,2020-08-02
