date,variable,rm7,day,year,date20
2022-04-17,base,45681.3142857143,107,2022,2020-04-17
2022-04-17,peak,22593.1428571429,107,2022,2020-04-17
2022-04-18,base,44886.5,108,2022,2020-04-18
2022-04-18,peak,22680.6,108,2022,2020-04-18
2022-04-19,base,44512.7714285714,109,2022,2020-04-19
2022-04-19,peak,22472.6428571429,109,2022,2020-04-19
2022-04-20,base,45575.8285714286,110,2022,2020-04-20
2022-04-20,peak,22876.7142857143,110,2022,2020-04-20
2022-04-21,base,48170.0571428571,111,2022,2020-04-21
2022-04-21,peak,23894.4285714286,111,2022,2020-04-21
2022-04-22,base,51287.9714285714,112,2022,2020-04-22
2022-04-22,peak,25357.6142857143,112,2022,2020-04-22
2022-04-23,base,55902.3142857143,113,2022,2020-04-23
2022-04-23,peak,27901,113,2022,2020-04-23
2022-04-24,base,59224.3428571429,114,2022,2020-04-24
2022-04-24,peak,29916.9142857143,114,2022,2020-04-24
2022-04-25,base,58453.9,115,2022,2020-04-25
2022-04-25,peak,29476.6857142857,115,2022,2020-04-25
2022-04-26,base,57063.6714285714,116,2022,2020-04-26
2022-04-26,peak,29135.8142857143,116,2022,2020-04-26
2022-04-27,base,56275.8,117,2022,2020-04-27
2022-04-27,peak,28980.8857142857,117,2022,2020-04-27
2022-04-28,base,54180.3857142857,118,2022,2020-04-28
2022-04-28,peak,27898.3857142857,118,2022,2020-04-28
2022-04-29,base,52567.4428571429,119,2022,2020-04-29
2022-04-29,peak,27042.9857142857,119,2022,2020-04-29
2022-04-30,base,51229.1428571429,120,2022,2020-04-30
2022-04-30,peak,27275.4285714286,120,2022,2020-04-30
2022-05-01,base,51831.6428571429,121,2022,2020-05-01
2022-05-01,peak,28307.5571428571,121,2022,2020-05-01
2022-05-02,base,50889.8857142857,122,2022,2020-05-02
2022-05-02,peak,27664.8857142857,122,2022,2020-05-02
2022-05-03,base,50692.6428571429,123,2022,2020-05-03
2022-05-03,peak,27689.6428571429,123,2022,2020-05-03
2022-05-04,base,49851.3285714286,124,2022,2020-05-04
2022-05-04,peak,27289.8714285714,124,2022,2020-05-04
2022-05-05,base,49702.2714285714,125,2022,2020-05-05
2022-05-05,peak,27537.6857142857,125,2022,2020-05-05
2022-05-06,base,48819.3,126,2022,2020-05-06
2022-05-06,peak,27570.8714285714,126,2022,2020-05-06
2022-05-07,base,46650.7142857143,127,2022,2020-05-07
2022-05-07,peak,25641.2857142857,127,2022,2020-05-07
2022-05-08,base,43987.1714285714,128,2022,2020-05-08
2022-05-08,peak,23539.2142857143,128,2022,2020-05-08
2022-05-09,base,44757.1428571429,129,2022,2020-05-09
2022-05-09,peak,23990.8857142857,129,2022,2020-05-09
2022-05-10,base,45275.5,130,2022,2020-05-10
2022-05-10,peak,24360.0428571429,130,2022,2020-05-10
2022-05-11,base,45940.6142857143,131,2022,2020-05-11
2022-05-11,peak,24635.8,131,2022,2020-05-11
2022-05-12,base,45374.9285714286,132,2022,2020-05-12
2022-05-12,peak,24352.0571428571,132,2022,2020-05-12
2022-05-13,base,44799.0714285714,133,2022,2020-05-13
2022-05-13,peak,23885.2428571429,133,2022,2020-05-13
2022-05-14,base,43128.9285714286,134,2022,2020-05-14
2022-05-14,peak,22782.5571428571,134,2022,2020-05-14
2022-05-15,base,42624.6857142857,135,2022,2020-05-15
2022-05-15,peak,22481.3285714286,135,2022,2020-05-15
2022-05-16,base,40778.5571428571,136,2022,2020-05-16
2022-05-16,peak,21477.3714285714,136,2022,2020-05-16
2022-05-17,base,39790.6428571429,137,2022,2020-05-17
2022-05-17,peak,20894.0714285714,137,2022,2020-05-17
2022-05-18,base,38392.7571428571,138,2022,2020-05-18
2022-05-18,peak,20323.6857142857,138,2022,2020-05-18
2022-05-19,base,38225.4571428571,139,2022,2020-05-19
2022-05-19,peak,20020.0142857143,139,2022,2020-05-19
2022-05-20,base,37239.3142857143,140,2022,2020-05-20
2022-05-20,peak,19347.7428571429,140,2022,2020-05-20
2022-05-21,base,37121.2,141,2022,2020-05-21
2022-05-21,peak,19340.6571428571,141,2022,2020-05-21
2022-05-22,base,36819.0857142857,142,2022,2020-05-22
2022-05-22,peak,19254.5571428571,142,2022,2020-05-22
2022-05-23,base,37772.1857142857,143,2022,2020-05-23
2022-05-23,peak,19936.0857142857,143,2022,2020-05-23
2022-05-24,base,37627.8428571429,144,2022,2020-05-24
2022-05-24,peak,20208.7142857143,144,2022,2020-05-24
2022-05-25,base,37102.1857142857,145,2022,2020-05-25
2022-05-25,peak,19858.1428571429,145,2022,2020-05-25
2022-05-26,base,36680.1714285714,146,2022,2020-05-26
2022-05-26,peak,19606.3571428571,146,2022,2020-05-26
2022-05-27,base,37509.8,147,2022,2020-05-27
2022-05-27,peak,20020.7571428571,147,2022,2020-05-27
2022-05-28,base,38560.9,148,2022,2020-05-28
2022-05-28,peak,20647.9714285714,148,2022,2020-05-28
2022-05-29,base,38583.6285714286,149,2022,2020-05-29
2022-05-29,peak,20602.7142857143,149,2022,2020-05-29
2022-05-30,base,38292.0285714286,150,2022,2020-05-30
2022-05-30,peak,20250.3285714286,150,2022,2020-05-30
2022-05-31,base,38631.0714285714,151,2022,2020-05-31
2022-05-31,peak,20325.0857142857,151,2022,2020-05-31
2022-06-01,base,40794.5285714286,152,2022,2020-06-01
2022-06-01,peak,21599.5,152,2022,2020-06-01
2022-06-02,base,41947.3428571429,153,2022,2020-06-02
2022-06-02,peak,22333.7142857143,153,2022,2020-06-02
2022-06-03,base,41642.7,154,2022,2020-06-03
2022-06-03,peak,22133.5285714286,154,2022,2020-06-03
2022-06-04,base,42347.5857142857,155,2022,2020-06-04
2022-06-04,peak,22472.0285714286,155,2022,2020-06-04
2022-06-05,base,42683.0428571429,156,2022,2020-06-05
2022-06-05,peak,22509.5428571429,156,2022,2020-06-05
2022-06-06,base,43757.5714285714,157,2022,2020-06-06
2022-06-06,peak,23583.9857142857,157,2022,2020-06-06
2022-06-07,base,43222.5,158,2022,2020-06-07
2022-06-07,peak,23187.5714285714,158,2022,2020-06-07
2022-06-08,base,42252.8714285714,159,2022,2020-06-08
2022-06-08,peak,22865.5142857143,159,2022,2020-06-08
2022-06-09,base,41026.3714285714,160,2022,2020-06-09
2022-06-09,peak,22374.0142857143,160,2022,2020-06-09
2022-06-10,base,41001.6,161,2022,2020-06-10
2022-06-10,peak,22434.4714285714,161,2022,2020-06-10
2022-06-11,base,40097.3714285714,162,2022,2020-06-11
2022-06-11,peak,21904.4142857143,162,2022,2020-06-11
2022-06-12,base,40629.2428571429,163,2022,2020-06-12
2022-06-12,peak,22380.4571428571,163,2022,2020-06-12
2022-06-13,base,40154.3714285714,164,2022,2020-06-13
2022-06-13,peak,21683.1,164,2022,2020-06-13
2022-06-14,base,40960.3428571429,165,2022,2020-06-14
2022-06-14,peak,21923.8285714286,165,2022,2020-06-14
2022-06-15,base,40823.4,166,2022,2020-06-15
2022-06-15,peak,21562.6714285714,166,2022,2020-06-15
2022-06-16,base,41667.7714285714,167,2022,2020-06-16
2022-06-16,peak,21877.4,167,2022,2020-06-16
2022-06-17,base,43235.0142857143,168,2022,2020-06-17
2022-06-17,peak,22742.8714285714,168,2022,2020-06-17
2022-06-18,base,43834.3142857143,169,2022,2020-06-18
2022-06-18,peak,22742.2714285714,169,2022,2020-06-18
2022-06-19,base,43966.2857142857,170,2022,2020-06-19
2022-06-19,peak,22907.0142857143,170,2022,2020-06-19
2022-06-20,base,44150.1714285714,171,2022,2020-06-20
2022-06-20,peak,23038.9714285714,171,2022,2020-06-20
2022-06-21,base,44861.9285714286,172,2022,2020-06-21
2022-06-21,peak,23539.5,172,2022,2020-06-21
2022-06-22,base,45802.9857142857,173,2022,2020-06-22
2022-06-22,peak,24074.7285714286,173,2022,2020-06-22
2022-06-23,base,46500.7857142857,174,2022,2020-06-23
2022-06-23,peak,24402.0428571429,174,2022,2020-06-23
2022-06-24,base,46039.7714285714,175,2022,2020-06-24
2022-06-24,peak,24118.1142857143,175,2022,2020-06-24
2022-06-25,base,46356.8142857143,176,2022,2020-06-25
2022-06-25,peak,24514.0285714286,176,2022,2020-06-25
2022-06-26,base,46704.8857142857,177,2022,2020-06-26
2022-06-26,peak,24464.3142857143,177,2022,2020-06-26
2022-06-27,base,46893.5285714286,178,2022,2020-06-27
2022-06-27,peak,24609.5714285714,178,2022,2020-06-27
2022-06-28,base,47315.6428571429,179,2022,2020-06-28
2022-06-28,peak,24609.7571428572,179,2022,2020-06-28
2022-06-29,base,47597.8857142857,180,2022,2020-06-29
2022-06-29,peak,24772.5857142857,180,2022,2020-06-29
2022-06-30,base,46106.8571428571,181,2022,2020-06-30
2022-06-30,peak,24001.6714285714,181,2022,2020-06-30
2022-07-01,base,44769.8428571429,182,2022,2020-07-01
2022-07-01,peak,23315.3857142857,182,2022,2020-07-01
2022-07-02,base,44090.4,183,2022,2020-07-02
2022-07-02,peak,23046.3,183,2022,2020-07-02
2022-07-03,base,44267.1,184,2022,2020-07-03
2022-07-03,peak,23411.6571428571,184,2022,2020-07-03
2022-07-04,base,43388.8285714286,185,2022,2020-07-04
2022-07-04,peak,23059.7714285714,185,2022,2020-07-04
2022-07-05,base,42253.6714285714,186,2022,2020-07-05
2022-07-05,peak,22744.9285714286,186,2022,2020-07-05
2022-07-06,base,42060.2142857143,187,2022,2020-07-06
2022-07-06,peak,22646.4571428571,187,2022,2020-07-06
2022-07-07,base,42965.7714285714,188,2022,2020-07-07
2022-07-07,peak,23025.1142857143,188,2022,2020-07-07
2022-07-08,base,43352.0714285714,189,2022,2020-07-08
2022-07-08,peak,23161.8428571429,189,2022,2020-07-08
2022-07-09,base,42664.8714285714,190,2022,2020-07-09
2022-07-09,peak,22641.4857142857,190,2022,2020-07-09
2022-07-10,base,41903.6,191,2022,2020-07-10
2022-07-10,peak,22293.7,191,2022,2020-07-10
2022-07-11,base,41492.6,192,2022,2020-07-11
2022-07-11,peak,22010.3142857143,192,2022,2020-07-11
2022-07-12,base,41698.5857142857,193,2022,2020-07-12
2022-07-12,peak,22068.1,193,2022,2020-07-12
2022-07-13,base,41035.1142857143,194,2022,2020-07-13
2022-07-13,peak,21724.3714285714,194,2022,2020-07-13
2022-07-14,base,41286,195,2022,2020-07-14
2022-07-14,peak,22075.1428571429,195,2022,2020-07-14
2022-07-15,base,43357.8428571429,196,2022,2020-07-15
2022-07-15,peak,23090.7142857143,196,2022,2020-07-15
2022-07-16,base,45057.3,197,2022,2020-07-16
2022-07-16,peak,24203.2857142857,197,2022,2020-07-16
2022-07-17,base,46563.6,198,2022,2020-07-17
2022-07-17,peak,24709.7,198,2022,2020-07-17
2022-07-18,base,47766.4571428571,199,2022,2020-07-18
2022-07-18,peak,25034.0285714286,199,2022,2020-07-18
2022-07-19,base,49828.8571428571,200,2022,2020-07-19
2022-07-19,peak,25643.5142857143,200,2022,2020-07-19
2022-07-20,base,51052.0428571429,201,2022,2020-07-20
2022-07-20,peak,25617.4142857143,201,2022,2020-07-20
2022-07-21,base,51615.4428571429,202,2022,2020-07-21
2022-07-21,peak,25217.4142857143,202,2022,2020-07-21
2022-07-22,base,50218.5571428571,203,2022,2020-07-22
2022-07-22,peak,24698.2571428571,203,2022,2020-07-22
2022-07-23,base,50366.5285714286,204,2022,2020-07-23
2022-07-23,peak,24478.9571428571,204,2022,2020-07-23
2022-07-24,base,50555.8,205,2022,2020-07-24
2022-07-24,peak,24241.0142857143,205,2022,2020-07-24
2022-07-25,base,50689.5,206,2022,2020-07-25
2022-07-25,peak,24267.9857142857,206,2022,2020-07-25
2022-07-26,base,50195.5285714286,207,2022,2020-07-26
2022-07-26,peak,24116.9285714286,207,2022,2020-07-26
2022-07-27,base,50636.3857142857,208,2022,2020-07-27
2022-07-27,peak,24576.4714285714,208,2022,2020-07-27
2022-07-28,base,52057.2142857143,209,2022,2020-07-28
2022-07-28,peak,25257.2142857143,209,2022,2020-07-28
2022-07-29,base,52185.9571428571,210,2022,2020-07-29
2022-07-29,peak,25042.9857142857,210,2022,2020-07-29
2022-07-30,base,50652.9428571429,211,2022,2020-07-30
2022-07-30,peak,24190.2714285714,211,2022,2020-07-30
2022-07-31,base,49060.9428571429,212,2022,2020-07-31
2022-07-31,peak,23666.1857142857,212,2022,2020-07-31
2022-08-01,base,47971.0285714286,213,2022,2020-08-01
2022-08-01,peak,23488.6,213,2022,2020-08-01
2022-08-02,base,47061.4571428571,214,2022,2020-08-02
2022-08-02,peak,23332.6285714286,214,2022,2020-08-02
2022-08-03,base,46006.8,215,2022,2020-08-03
2022-08-03,peak,23327.4571428571,215,2022,2020-08-03
2022-08-04,base,43382.5857142857,216,2022,2020-08-04
2022-08-04,peak,22470.3,216,2022,2020-08-04
2022-08-05,base,43347.3714285714,217,2022,2020-08-05
2022-08-05,peak,22508.6285714286,217,2022,2020-08-05
2022-08-06,base,43749.2,218,2022,2020-08-06
2022-08-06,peak,22991.7571428571,218,2022,2020-08-06
2022-08-07,base,43657.6428571428,219,2022,2020-08-07
2022-08-07,peak,22765.3285714286,219,2022,2020-08-07
2022-08-08,base,43403.8428571429,220,2022,2020-08-08
2022-08-08,peak,22329.0285714286,220,2022,2020-08-08
2022-08-09,base,41882.4285714286,221,2022,2020-08-09
2022-08-09,peak,21445.1571428571,221,2022,2020-08-09
2022-08-10,base,40904.6714285714,222,2022,2020-08-10
2022-08-10,peak,20577.1428571429,222,2022,2020-08-10
2022-08-11,base,40949.3714285714,223,2022,2020-08-11
2022-08-11,peak,20668.8142857143,223,2022,2020-08-11
2022-08-12,base,40563.1714285714,224,2022,2020-08-12
2022-08-12,peak,20417.8571428571,224,2022,2020-08-12
2022-08-13,base,41392.2285714286,225,2022,2020-08-13
2022-08-13,peak,20693.9285714286,225,2022,2020-08-13
2022-08-14,base,40776.2,226,2022,2020-08-14
2022-08-14,peak,20213.2857142857,226,2022,2020-08-14
2022-08-15,base,42182.8,227,2022,2020-08-15
2022-08-15,peak,21354.2714285714,227,2022,2020-08-15
2022-08-16,base,45281.6857142857,228,2022,2020-08-16
2022-08-16,peak,22914.8714285714,228,2022,2020-08-16
2022-08-17,base,45187.7142857143,229,2022,2020-08-17
2022-08-17,peak,22884.6285714286,229,2022,2020-08-17
2022-08-18,base,45942.6714285714,230,2022,2020-08-18
2022-08-18,peak,23173.0428571429,230,2022,2020-08-18
2022-08-19,base,45121.3571428571,231,2022,2020-08-19
2022-08-19,peak,23138.2428571429,231,2022,2020-08-19
2022-08-20,base,44751.7,232,2022,2020-08-20
2022-08-20,peak,23063.2,232,2022,2020-08-20
2022-08-21,base,44468.5571428571,233,2022,2020-08-21
2022-08-21,peak,23123.1571428571,233,2022,2020-08-21
2022-08-22,base,42322,234,2022,2020-08-22
2022-08-22,peak,21823.7428571429,234,2022,2020-08-22
2022-08-23,base,39402.3571428571,235,2022,2020-08-23
2022-08-23,peak,20299.6428571429,235,2022,2020-08-23
2022-08-24,base,40719.2142857143,236,2022,2020-08-24
2022-08-24,peak,21001.9285714286,236,2022,2020-08-24
2022-08-25,base,40030.8857142857,237,2022,2020-08-25
2022-08-25,peak,20555.5571428571,237,2022,2020-08-25
2022-08-26,base,41057.2571428571,238,2022,2020-08-26
2022-08-26,peak,20963.3428571429,238,2022,2020-08-26
2022-08-27,base,43875.4714285714,239,2022,2020-08-27
2022-08-27,peak,22281.2142857143,239,2022,2020-08-27
2022-08-28,base,50712.9285714286,240,2022,2020-08-28
2022-08-28,peak,25213.1142857143,240,2022,2020-08-28
2022-08-29,base,51736.4142857143,241,2022,2020-08-29
2022-08-29,peak,25614.8142857143,241,2022,2020-08-29
2022-08-30,base,52313.1142857143,242,2022,2020-08-30
2022-08-30,peak,25832.3428571429,242,2022,2020-08-30
2022-08-31,base,51795.5,243,2022,2020-08-31
2022-08-31,peak,25671.2714285714,243,2022,2020-08-31
2022-09-01,base,52774.3285714286,244,2022,2020-09-01
2022-09-01,peak,26176.2857142857,244,2022,2020-09-01
2022-09-02,base,53338.7285714286,245,2022,2020-09-02
2022-09-02,peak,26028.0857142857,245,2022,2020-09-02
2022-09-03,base,53991.3285714286,246,2022,2020-09-03
2022-09-03,peak,26075.2714285714,246,2022,2020-09-03
2022-09-04,base,52053.7285714286,247,2022,2020-09-04
2022-09-04,peak,25145.0857142857,247,2022,2020-09-04
2022-09-05,base,53592.4142857143,248,2022,2020-09-05
2022-09-05,peak,25917.5,248,2022,2020-09-05
2022-09-06,base,55550.6714285714,249,2022,2020-09-06
2022-09-06,peak,27068.4714285714,249,2022,2020-09-06
2022-09-07,base,54872.8142857143,250,2022,2020-09-07
2022-09-07,peak,26646.0857142857,250,2022,2020-09-07
2022-09-08,base,55576.8857142857,251,2022,2020-09-08
2022-09-08,peak,27316.9,251,2022,2020-09-08
2022-09-09,base,53759.4714285714,252,2022,2020-09-09
2022-09-09,peak,26708.1285714286,252,2022,2020-09-09
2022-09-10,base,48534.8857142857,253,2022,2020-09-10
2022-09-10,peak,24434.9714285714,253,2022,2020-09-10
2022-09-11,base,46344.2571428571,254,2022,2020-09-11
2022-09-11,peak,23747.0571428571,254,2022,2020-09-11
2022-09-12,base,44817.1571428571,255,2022,2020-09-12
2022-09-12,peak,23001.3285714286,255,2022,2020-09-12
2022-09-13,base,42059.0857142857,256,2022,2020-09-13
2022-09-13,peak,21486.7,256,2022,2020-09-13
2022-09-14,base,42847.6428571429,257,2022,2020-09-14
2022-09-14,peak,22105.3571428571,257,2022,2020-09-14
2022-09-15,base,41962.2428571429,258,2022,2020-09-15
2022-09-15,peak,21607.3285714286,258,2022,2020-09-15
2022-09-16,base,42815.5,259,2022,2020-09-16
2022-09-16,peak,21913.2571428571,259,2022,2020-09-16
2022-09-17,base,43594.3,260,2022,2020-09-17
2022-09-17,peak,22437.9142857143,260,2022,2020-09-17
2022-09-18,base,41806,261,2022,2020-09-18
2022-09-18,peak,21975.6714285714,261,2022,2020-09-18
2022-09-19,base,41114.1714285714,262,2022,2020-09-19
2022-09-19,peak,21769.6285714286,262,2022,2020-09-19
2022-09-20,base,40450.9142857143,263,2022,2020-09-20
2022-09-20,peak,21628.6142857143,263,2022,2020-09-20
2022-09-21,base,38760.7142857143,264,2022,2020-09-21
2022-09-21,peak,20709.3,264,2022,2020-09-21
2022-09-22,base,37229.7285714286,265,2022,2020-09-22
2022-09-22,peak,19799.2428571429,265,2022,2020-09-22
2022-09-23,base,36553.3,266,2022,2020-09-23
2022-09-23,peak,19591.4285714286,266,2022,2020-09-23
2022-09-24,base,37744.7,267,2022,2020-09-24
2022-09-24,peak,20253.0857142857,267,2022,2020-09-24
2022-09-25,base,38663.7571428571,268,2022,2020-09-25
2022-09-25,peak,20573.5,268,2022,2020-09-25
2022-09-26,base,39083.0857142857,269,2022,2020-09-26
2022-09-26,peak,20745.9,269,2022,2020-09-26
2022-09-27,base,40070.7714285714,270,2022,2020-09-27
2022-09-27,peak,21077.0571428571,270,2022,2020-09-27
2022-09-28,base,40905.2285714286,271,2022,2020-09-28
2022-09-28,peak,21606.0714285714,271,2022,2020-09-28
2022-09-29,base,41812.7,272,2022,2020-09-29
2022-09-29,peak,22078.1571428571,272,2022,2020-09-29
2022-09-30,base,43315.7571428571,273,2022,2020-09-30
2022-09-30,peak,22704.1857142857,273,2022,2020-09-30
2022-10-01,base,43024.4142857143,274,2022,2020-10-01
2022-10-01,peak,22417.0142857143,274,2022,2020-10-01
2022-10-02,base,41625.6,275,2022,2020-10-02
2022-10-02,peak,21607.6571428571,275,2022,2020-10-02
2022-10-03,base,41330.8142857143,276,2022,2020-10-03
2022-10-03,peak,21139.9142857143,276,2022,2020-10-03
2022-10-04,base,41834.7571428571,277,2022,2020-10-04
2022-10-04,peak,21274.4142857143,277,2022,2020-10-04
2022-10-05,base,43082.0428571429,278,2022,2020-10-05
2022-10-05,peak,21618.4142857143,278,2022,2020-10-05
2022-10-06,base,43216.1,279,2022,2020-10-06
2022-10-06,peak,21522.7,279,2022,2020-10-06
